payment_id,booking_id,amount
4615,4615,233.5
4616,4616,234.4
4617,4617,235.3
4618,4618,236.2
4619,4619,237.1
4620,4620,238.0
4621,4621,238.9
4622,4622,239.8
4623,4623,240.7
4624,4624,241.6
4625,4625,242.5
4626,4626,243.4
4627,4627,244.3
4628,4628,245.2
4629,4629,246.1
4630,4630,247.0
4631,4631,247.9
4632,4632,248.8
4633,4633,249.7
4634,4634,250.6
4635,4635,251.5
4636,4636,252.4
4637,4637,253.3
4638,4638,254.2
4639,4639,255.1
4640,4640,256.0
4641,4641,256.9
4642,4642,257.8
4643,4643,258.7
4644,4644,259.6
4645,4645,260.5
4646,4646,261.4
4647,4647,262.3
4648,4648,263.2
4649,4649,264.1
4650,4650,265.0
4651,4651,265.9
4652,4652,266.8
4653,4653,267.7
4654,4654,268.6
4655,4655,269.5
4656,4656,270.4
4657,4657,271.3
4658,4658,272.2
4659,4659,273.1
4660,4660,274.0
4661,4661,274.9
4662,4662,275.8
4663,4663,276.7
4664,4664,277.6
4665,4665,278.5
4666,4666,279.4
4667,4667,280.3
4668,4668,281.2
4669,4669,282.1
4670,4670,283.0
4671,4671,283.9
4672,4672,284.8
4673,4673,285.7
4674,4674,286.6
4675,4675,287.5
4676,4676,288.4
4677,4677,289.3
4678,4678,290.2
4679,4679,291.1
4680,4680,292.0
4681,4681,292.9
4682,4682,293.8
4683,4683,294.7
4684,4684,295.6
4685,4685,296.5
4686,4686,297.4
4687,4687,298.3
4688,4688,299.2
4689,4689,300.1
4690,4690,301.0
4691,4691,301.9
4692,4692,302.8
4693,4693,303.7
4694,4694,304.6
4695,4695,305.5
4696,4696,306.4
4697,4697,307.3
4698,4698,308.2
4699,4699,309.1
4700,4700,310.0
4701,4701,310.9
4702,4702,311.8
4703,4703,312.7
4704,4704,313.6
4705,4705,314.5
4706,4706,315.4
4707,4707,316.3
4708,4708,317.2
4709,4709,318.1
4710,4710,319.0
4711,4711,319.9
4712,4712,320.8
4713,4713,321.7
4714,4714,322.6
4715,4715,323.5
4716,4716,324.4
4717,4717,325.3
4718,4718,326.2
4719,4719,327.1
4720,4720,328.0
4721,4721,328.9
4722,4722,329.8
4723,4723,330.7
4724,4724,331.6
4725,4725,332.5
4726,4726,333.4
4727,4727,334.3
4728,4728,335.2
4729,4729,336.1
4730,4730,337.0
4731,4731,337.9
4732,4732,338.8
4733,4733,339.7
4734,4734,340.6
4735,4735,341.5
4736,4736,342.4
4737,4737,343.3
4738,4738,344.2
4739,4739,345.1
4740,4740,346.0
4741,4741,346.9
4742,4742,347.8
4743,4743,348.7
4744,4744,349.6
4745,4745,350.5
4746,4746,351.4
4747,4747,352.3
4748,4748,353.2
4749,4749,354.1
4750,4750,355.0
4751,4751,355.9
4752,4752,356.8
4753,4753,357.7
4754,4754,358.6
4755,4755,359.5
4756,4756,360.4
4757,4757,361.3
4758,4758,362.2
4759,4759,363.1
4760,4760,364.0
4761,4761,364.9
4762,4762,365.8
4763,4763,366.7
4764,4764,367.6
4765,4765,368.5
4766,4766,369.4
4767,4767,370.3
4768,4768,371.2
4769,4769,372.1
4770,4770,373.0
4771,4771,373.9
4772,4772,374.8
4773,4773,375.7
4774,4774,376.6
4775,4775,377.5
4776,4776,378.4
4777,4777,379.3
4778,4778,380.2
4779,4779,381.1
4780,4780,382.0
4781,4781,382.9
4782,4782,383.8
4783,4783,384.7
4784,4784,385.6
4785,4785,386.5
4786,4786,387.4
4787,4787,388.3
4788,4788,389.2
4789,4789,390.1
4790,4790,391.0
4791,4791,391.9
4792,4792,392.8
4793,4793,393.7
4794,4794,394.6
4795,4795,395.5
4796,4796,396.4
4797,4797,397.3
4798,4798,398.2
4799,4799,399.1
4800,4800,40.0
4801,4801,40.9
4802,4802,41.8
4803,4803,42.7
4804,4804,43.6
4805,4805,44.5
4806,4806,45.4
4807,4807,46.3
4808,4808,47.2
4809,4809,48.1
4810,4810,49.0
4811,4811,49.9
4812,4812,50.8
4813,4813,51.7
4814,4814,52.6
4815,4815,53.5
4816,4816,54.4
4817,4817,55.3
4818,4818,56.2
4819,4819,57.1
4820,4820,58.0
4821,4821,58.9
4822,4822,59.8
4823,4823,60.7
4824,4824,61.6
4825,4825,62.5
4826,4826,63.4
4827,4827,64.3
4828,4828,65.2
4829,4829,66.1
4830,4830,67.0
4831,4831,67.9
4832,4832,68.8
4833,4833,69.7
4834,4834,70.6
4835,4835,71.5
4836,4836,72.4
4837,4837,73.3
4838,4838,74.2
4839,4839,75.1
4840,4840,76.0
4841,4841,76.9
4842,4842,77.8
4843,4843,78.7
4844,4844,79.6
4845,4845,80.5
4846,4846,81.4
4847,4847,82.3
4848,4848,83.2
4849,4849,84.1
4850,4850,85.0
4851,4851,85.9
4852,4852,86.8
4853,4853,87.7
4854,4854,88.6
4855,4855,89.5
4856,4856,90.4
4857,4857,91.3
4858,4858,92.2
4859,4859,93.1
4860,4860,94.0
4861,4861,94.9
4862,4862,95.8
4863,4863,96.7
4864,4864,97.6
4865,4865,98.5
4866,4866,99.4
4867,4867,100.3
4868,4868,101.2
4869,4869,102.1
4870,4870,103.0
4871,4871,103.9
4872,4872,104.8
4873,4873,105.7
4874,4874,106.6
4875,4875,107.5
4876,4876,108.4
4877,4877,109.3
4878,4878,110.2
4879,4879,111.1
4880,4880,112.0
4881,4881,112.9
4882,4882,113.8
4883,4883,114.7
4884,4884,115.6
4885,4885,116.5
4886,4886,117.4
4887,4887,118.3
4888,4888,119.2
4889,4889,120.1
4890,4890,121.0
4891,4891,121.9
4892,4892,122.8
4893,4893,123.7
4894,4894,124.6
4895,4895,125.5
4896,4896,126.4
4897,4897,127.3
4898,4898,128.2
4899,4899,129.1
4900,4900,130.0
4901,4901,130.9
4902,4902,131.8
4903,4903,132.7
4904,4904,133.6
4905,4905,134.5
4906,4906,135.4
4907,4907,136.3
4908,4908,137.2
4909,4909,138.1
4910,4910,139.0
4911,4911,139.9
4912,4912,140.8
4913,4913,141.7
4914,4914,142.6
4915,4915,143.5
4916,4916,144.4
4917,4917,145.3
4918,4918,146.2
4919,4919,147.1
4920,4920,148.0
4921,4921,148.9
4922,4922,149.8
4923,4923,150.7
4924,4924,151.6
4925,4925,152.5
4926,4926,153.4
4927,4927,154.3
4928,4928,155.2
4929,4929,156.1
4930,4930,157.0
4931,4931,157.9
4932,4932,158.8
4933,4933,159.7
4934,4934,160.6
4935,4935,161.5
4936,4936,162.4
4937,4937,163.3
4938,4938,164.2
4939,4939,165.1
4940,4940,166.0
4941,4941,166.9
4942,4942,167.8
4943,4943,168.7
4944,4944,169.6
4945,4945,170.5
4946,4946,171.4
4947,4947,172.3
4948,4948,173.2
4949,4949,174.1
4950,4950,175.0
4951,4951,175.9
4952,4952,176.8
4953,4953,177.7
4954,4954,178.6
4955,4955,179.5
4956,4956,180.4
4957,4957,181.3
4958,4958,182.2
4959,4959,183.1
4960,4960,184.0
4961,4961,184.9
4962,4962,185.8
4963,4963,186.7
4964,4964,187.6
4965,4965,188.5
4966,4966,189.4
4967,4967,190.3
4968,4968,191.2
4969,4969,192.1
4970,4970,193.0
4971,4971,193.9
4972,4972,194.8
4973,4973,195.7
4974,4974,196.6
4975,4975,197.5
4976,4976,198.4
4977,4977,199.3
4978,4978,200.2
4979,4979,201.1
4980,4980,202.0
4981,4981,202.9
4982,4982,203.8
4983,4983,204.7
4984,4984,205.6
4985,4985,206.5
4986,4986,207.4
4987,4987,208.3
4988,4988,209.2
4989,4989,210.1
4990,4990,211.0
4991,4991,211.9
4992,4992,212.8
4993,4993,213.7
4994,4994,214.6
4995,4995,215.5
4996,4996,216.4
4997,4997,217.3
4998,4998,218.2
4999,4999,219.1
5000,5000,220.0
5001,5001,220.9
5002,5002,221.8
5003,5003,222.7
5004,5004,223.6
5005,5005,224.5
5006,5006,225.4
5007,5007,226.3
5008,5008,227.2
5009,5009,228.1
5010,5010,229.0
5011,5011,229.9
5012,5012,230.8
5013,5013,231.7
5014,5014,232.6
5015,5015,233.5
5016,5016,234.4
5017,5017,235.3
5018,5018,236.2
5019,5019,237.1
5020,5020,238.0
5021,5021,238.9
5022,5022,239.8
5023,5023,240.7
5024,5024,241.6
5025,5025,242.5
5026,5026,243.4
5027,5027,244.3
5028,5028,245.2
5029,5029,246.1
5030,5030,247.0
5031,5031,247.9
5032,5032,248.8
5033,5033,249.7
5034,5034,250.6
5035,5035,251.5
5036,5036,252.4
5037,5037,253.3
5038,5038,254.2
5039,5039,255.1
5040,5040,256.0
5041,5041,256.9
5042,5042,257.8
5043,5043,258.7
5044,5044,259.6
5045,5045,260.5
5046,5046,261.4
5047,5047,262.3
5048,5048,263.2
5049,5049,264.1
5050,5050,265.0
5051,5051,265.9
5052,5052,266.8
5053,5053,267.7
5054,5054,268.6
5055,5055,269.5
5056,5056,270.4
5057,5057,271.3
5058,5058,272.2
5059,5059,273.1
5060,5060,274.0
5061,5061,274.9
5062,5062,275.8
5063,5063,276.7
5064,5064,277.6
5065,5065,278.5
5066,5066,279.4
5067,5067,280.3
5068,5068,281.2
5069,5069,282.1
5070,5070,283.0
5071,5071,283.9
5072,5072,284.8
5073,5073,285.7
5074,5074,286.6
5075,5075,287.5
5076,5076,288.4
5077,5077,289.3
5078,5078,290.2
5079,5079,291.1
5080,5080,292.0
5081,5081,292.9
5082,5082,293.8
5083,5083,294.7
5084,5084,295.6
5085,5085,296.5
5086,5086,297.4
5087,5087,298.3
5088,5088,299.2
5089,5089,300.1
5090,5090,301.0
5091,5091,301.9
5092,5092,302.8
5093,5093,303.7
5094,5094,304.6
5095,5095,305.5
5096,5096,306.4
5097,5097,307.3
5098,5098,308.2
5099,5099,309.1
5100,5100,310.0
5101,5101,310.9
5102,5102,311.8
5103,5103,312.7
5104,5104,313.6
5105,5105,314.5
5106,5106,315.4
5107,5107,316.3
5108,5108,317.2
5109,5109,318.1
5110,5110,319.0
5111,5111,319.9
5112,5112,320.8
5113,5113,321.7
5114,5114,322.6
5115,5115,323.5
5116,5116,324.4
5117,5117,325.3
5118,5118,326.2
5119,5119,327.1
5120,5120,328.0
5121,5121,328.9
5122,5122,329.8
5123,5123,330.7
5124,5124,331.6
5125,5125,332.5
5126,5126,333.4
5127,5127,334.3
5128,5128,335.2
5129,5129,336.1
5130,5130,337.0
5131,5131,337.9
5132,5132,338.8
5133,5133,339.7
5134,5134,340.6
5135,5135,341.5
5136,5136,342.4
5137,5137,343.3
5138,5138,344.2
5139,5139,345.1
5140,5140,346.0
5141,5141,346.9
5142,5142,347.8
5143,5143,348.7
5144,5144,349.6
5145,5145,350.5
5146,5146,351.4
5147,5147,352.3
5148,5148,353.2
5149,5149,354.1
5150,5150,355.0
5151,5151,355.9
5152,5152,356.8
5153,5153,357.7
5154,5154,358.6
5155,5155,359.5
5156,5156,360.4
5157,5157,361.3
5158,5158,362.2
5159,5159,363.1
5160,5160,364.0
5161,5161,364.9
5162,5162,365.8
5163,5163,366.7
5164,5164,367.6
5165,5165,368.5
5166,5166,369.4
5167,5167,370.3
5168,5168,371.2
5169,5169,372.1
5170,5170,373.0
5171,5171,373.9
5172,5172,374.8
5173,5173,375.7
5174,5174,376.6
5175,5175,377.5
5176,5176,378.4
5177,5177,379.3
5178,5178,380.2
5179,5179,381.1
5180,5180,382.0
5181,5181,382.9
5182,5182,383.8
5183,5183,384.7
5184,5184,385.6
5185,5185,386.5
5186,5186,387.4
5187,5187,388.3
5188,5188,389.2
5189,5189,390.1
5190,5190,391.0
5191,5191,391.9
5192,5192,392.8
5193,5193,393.7
5194,5194,394.6
5195,5195,395.5
5196,5196,396.4
5197,5197,397.3
5198,5198,398.2
5199,5199,399.1
5200,5200,40.0
5201,5201,40.9
5202,5202,41.8
5203,5203,42.7
5204,5204,43.6
5205,5205,44.5
5206,5206,45.4
5207,5207,46.3
5208,5208,47.2
5209,5209,48.1
5210,5210,49.0
5211,5211,49.9
5212,5212,50.8
5213,5213,51.7
5214,5214,52.6
5215,5215,53.5
5216,5216,54.4
5217,5217,55.3
5218,5218,56.2
5219,5219,57.1
5220,5220,58.0
5221,5221,58.9
5222,5222,59.8
5223,5223,60.7
5224,5224,61.6
5225,5225,62.5
5226,5226,63.4
5227,5227,64.3
5228,5228,65.2
5229,5229,66.1
5230,5230,67.0
5231,5231,67.9
5232,5232,68.8
5233,5233,69.7
5234,5234,70.6
5235,5235,71.5
5236,5236,72.4
5237,5237,73.3
5238,5238,74.2
5239,5239,75.1
5240,5240,76.0
5241,5241,76.9
5242,5242,77.8
5243,5243,78.7
5244,5244,79.6
5245,5245,80.5
5246,5246,81.4
5247,5247,82.3
5248,5248,83.2
5249,5249,84.1
5250,5250,85.0
5251,5251,85.9
5252,5252,86.8
5253,5253,87.7
5254,5254,88.6
5255,5255,89.5
5256,5256,90.4
5257,5257,91.3
5258,5258,92.2
5259,5259,93.1
5260,5260,94.0
5261,5261,94.9
5262,5262,95.8
5263,5263,96.7
5264,5264,97.6
5265,5265,98.5
5266,5266,99.4
5267,5267,100.3
5268,5268,101.2
5269,5269,102.1
5270,5270,103.0
5271,5271,103.9
5272,5272,104.8
5273,5273,105.7
5274,5274,106.6
5275,5275,107.5
5276,5276,108.4
5277,5277,109.3
5278,5278,110.2
5279,5279,111.1
5280,5280,112.0
5281,5281,112.9
5282,5282,113.8
5283,5283,114.7
5284,5284,115.6
5285,5285,116.5
5286,5286,117.4
5287,5287,118.3
5288,5288,119.2
5289,5289,120.1
5290,5290,121.0
5291,5291,121.9
5292,5292,122.8
5293,5293,123.7
5294,5294,124.6
5295,5295,125.5
5296,5296,126.4
5297,5297,127.3
5298,5298,128.2
5299,5299,129.1
5300,5300,130.0
5301,5301,130.9
5302,5302,131.8
5303,5303,132.7
5304,5304,133.6
5305,5305,134.5
5306,5306,135.4
5307,5307,136.3
5308,5308,137.2
5309,5309,138.1
5310,5310,139.0
5311,5311,139.9
5312,5312,140.8
5313,5313,141.7
5314,5314,142.6
5315,5315,143.5
5316,5316,144.4
5317,5317,145.3
5318,5318,146.2
5319,5319,147.1
5320,5320,148.0
5321,5321,148.9
5322,5322,149.8
5323,5323,150.7
5324,5324,151.6
5325,5325,152.5
5326,5326,153.4
5327,5327,154.3
5328,5328,155.2
5329,5329,156.1
5330,5330,157.0
5331,5331,157.9
5332,5332,158.8
5333,5333,159.7
5334,5334,160.6
5335,5335,161.5
5336,5336,162.4
5337,5337,163.3
5338,5338,164.2
5339,5339,165.1
5340,5340,166.0
5341,5341,166.9
5342,5342,167.8
5343,5343,168.7
5344,5344,169.6
5345,5345,170.5
5346,5346,171.4
5347,5347,172.3
5348,5348,173.2
5349,5349,174.1
5350,5350,175.0
5351,5351,175.9
5352,5352,176.8
5353,5353,177.7
5354,5354,178.6
5355,5355,179.5
5356,5356,180.4
5357,5357,181.3
5358,5358,182.2
5359,5359,183.1
5360,5360,184.0
5361,5361,184.9
5362,5362,185.8
5363,5363,186.7
5364,5364,187.6
5365,5365,188.5
5366,5366,189.4
5367,5367,190.3
5368,5368,191.2
5369,5369,192.1
5370,5370,193.0
5371,5371,193.9
5372,5372,194.8
5373,5373,195.7
5374,5374,196.6
5375,5375,197.5
5376,5376,198.4
5377,5377,199.3
5378,5378,200.2
5379,5379,201.1
5380,5380,202.0
5381,5381,202.9
5382,5382,203.8
5383,5383,204.7
5384,5384,205.6
5385,5385,206.5
5386,5386,207.4
5387,5387,208.3
5388,5388,209.2
5389,5389,210.1
5390,5390,211.0
5391,5391,211.9
5392,5392,212.8
5393,5393,213.7
5394,5394,214.6
5395,5395,215.5
5396,5396,216.4
5397,5397,217.3
5398,5398,218.2
5399,5399,219.1
5400,5400,220.0
5401,5401,220.9
5402,5402,221.8
5403,5403,222.7
5404,5404,223.6
5405,5405,224.5
5406,5406,225.4
5407,5407,226.3
5408,5408,227.2
5409,5409,228.1
5410,5410,229.0
5411,5411,229.9
5412,5412,230.8
5413,5413,231.7
5414,5414,232.6
5415,5415,233.5
5416,5416,234.4
5417,5417,235.3
5418,5418,236.2
5419,5419,237.1
5420,5420,238.0
5421,5421,238.9
5422,5422,239.8
5423,5423,240.7
5424,5424,241.6
5425,5425,242.5
5426,5426,243.4
5427,5427,244.3
5428,5428,245.2
5429,5429,246.1
5430,5430,247.0
5431,5431,247.9
5432,5432,248.8
5433,5433,249.7
5434,5434,250.6
5435,5435,251.5
5436,5436,252.4
5437,5437,253.3
5438,5438,254.2
5439,5439,255.1
5440,5440,256.0
5441,5441,256.9
5442,5442,257.8
5443,5443,258.7
5444,5444,259.6
5445,5445,260.5
5446,5446,261.4
5447,5447,262.3
5448,5448,263.2
5449,5449,264.1
5450,5450,265.0
5451,5451,265.9
5452,5452,266.8
5453,5453,267.7
5454,5454,268.6
5455,5455,269.5
5456,5456,270.4
5457,5457,271.3
5458,5458,272.2
5459,5459,273.1
5460,5460,274.0
5461,5461,274.9
5462,5462,275.8
5463,5463,276.7
5464,5464,277.6
5465,5465,278.5
5466,5466,279.4
5467,5467,280.3
5468,5468,281.2
5469,5469,282.1
5470,5470,283.0
5471,5471,283.9
5472,5472,284.8
5473,5473,285.7
5474,5474,286.6
5475,5475,287.5
5476,5476,288.4
5477,5477,289.3
5478,5478,290.2
5479,5479,291.1
5480,5480,292.0
5481,5481,292.9
5482,5482,293.8
5483,5483,294.7
5484,5484,295.6
5485,5485,296.5
5486,5486,297.4
5487,5487,298.3
5488,5488,299.2
5489,5489,300.1
5490,5490,301.0
5491,5491,301.9
5492,5492,302.8
5493,5493,303.7
5494,5494,304.6
5495,5495,305.5
5496,5496,306.4
5497,5497,307.3
5498,5498,308.2
5499,5499,309.1
5500,5500,310.0
5501,5501,310.9
5502,5502,311.8
5503,5503,312.7
5504,5504,313.6
5505,5505,314.5
5506,5506,315.4
5507,5507,316.3
5508,5508,317.2
5509,5509,318.1
5510,5510,319.0
5511,5511,319.9
5512,5512,320.8
5513,5513,321.7
5514,5514,322.6
5515,5515,323.5
5516,5516,324.4
5517,5517,325.3
5518,5518,326.2
5519,5519,327.1
5520,5520,328.0
5521,5521,328.9
5522,5522,329.8
5523,5523,330.7
5524,5524,331.6
5525,5525,332.5
5526,5526,333.4
5527,5527,334.3
5528,5528,335.2
5529,5529,336.1
5530,5530,337.0
5531,5531,337.9
5532,5532,338.8
5533,5533,339.7
5534,5534,340.6
5535,5535,341.5
5536,5536,342.4
5537,5537,343.3
5538,5538,344.2
5539,5539,345.1
5540,5540,346.0
5541,5541,346.9
5542,5542,347.8
5543,5543,348.7
5544,5544,349.6
5545,5545,350.5
5546,5546,351.4
5547,5547,352.3
5548,5548,353.2
5549,5549,354.1
5550,5550,355.0
5551,5551,355.9
5552,5552,356.8
5553,5553,357.7
5554,5554,358.6
5555,5555,359.5
5556,5556,360.4
5557,5557,361.3
5558,5558,362.2
5559,5559,363.1
5560,5560,364.0
5561,5561,364.9
5562,5562,365.8
5563,5563,366.7
5564,5564,367.6
5565,5565,368.5
5566,5566,369.4
5567,5567,370.3
5568,5568,371.2
5569,5569,372.1
5570,5570,373.0
5571,5571,373.9
5572,5572,374.8
5573,5573,375.7
5574,5574,376.6
5575,5575,377.5
5576,5576,378.4
5577,5577,379.3
5578,5578,380.2
5579,5579,381.1
5580,5580,382.0
5581,5581,382.9
5582,5582,383.8
5583,5583,384.7
5584,5584,385.6
5585,5585,386.5
5586,5586,387.4
5587,5587,388.3
5588,5588,389.2
5589,5589,390.1
5590,5590,391.0
5591,5591,391.9
5592,5592,392.8
5593,5593,393.7
5594,5594,394.6
5595,5595,395.5
5596,5596,396.4
5597,5597,397.3
5598,5598,398.2
5599,5599,399.1
5600,5600,40.0
5601,5601,40.9
5602,5602,41.8
5603,5603,42.7
5604,5604,43.6
5605,5605,44.5
5606,5606,45.4
5607,5607,46.3
5608,5608,47.2
5609,5609,48.1
5610,5610,49.0
5611,5611,49.9
5612,5612,50.8
5613,5613,51.7
5614,5614,52.6
5615,5615,53.5
5616,5616,54.4
5617,5617,55.3
5618,5618,56.2
5619,5619,57.1
5620,5620,58.0
5621,5621,58.9
5622,5622,59.8
5623,5623,60.7
5624,5624,61.6
5625,5625,62.5
5626,5626,63.4
5627,5627,64.3
5628,5628,65.2
5629,5629,66.1
5630,5630,67.0
5631,5631,67.9
5632,5632,68.8
5633,5633,69.7
5634,5634,70.6
5635,5635,71.5
5636,5636,72.4
5637,5637,73.3
5638,5638,74.2
5639,5639,75.1
5640,5640,76.0
5641,5641,76.9
5642,5642,77.8
5643,5643,78.7
5644,5644,79.6
5645,5645,80.5
5646,5646,81.4
5647,5647,82.3
5648,5648,83.2
5649,5649,84.1
5650,5650,85.0
5651,5651,85.9
5652,5652,86.8
5653,5653,87.7
5654,5654,88.6
5655,5655,89.5
5656,5656,90.4
5657,5657,91.3
5658,5658,92.2
5659,5659,93.1
5660,5660,94.0
5661,5661,94.9
5662,5662,95.8
5663,5663,96.7
5664,5664,97.6
5665,5665,98.5
5666,5666,99.4
5667,5667,100.3
5668,5668,101.2
5669,5669,102.1
5670,5670,103.0
5671,5671,103.9
5672,5672,104.8
5673,5673,105.7
5674,5674,106.6
5675,5675,107.5
5676,5676,108.4
5677,5677,109.3
5678,5678,110.2
5679,5679,111.1
5680,5680,112.0
5681,5681,112.9
5682,5682,113.8
5683,5683,114.7
5684,5684,115.6
5685,5685,116.5
5686,5686,117.4
5687,5687,118.3
5688,5688,119.2
5689,5689,120.1
5690,5690,121.0
5691,5691,121.9
5692,5692,122.8
5693,5693,123.7
5694,5694,124.6
5695,5695,125.5
5696,5696,126.4
5697,5697,127.3
5698,5698,128.2
5699,5699,129.1
5700,5700,130.0
5701,5701,130.9
5702,5702,131.8
5703,5703,132.7
5704,5704,133.6
5705,5705,134.5
5706,5706,135.4
5707,5707,136.3
5708,5708,137.2
5709,5709,138.1
5710,5710,139.0
5711,5711,139.9
5712,5712,140.8
5713,5713,141.7
5714,5714,142.6
5715,5715,143.5
5716,5716,144.4
5717,5717,145.3
5718,5718,146.2
5719,5719,147.1
5720,5720,148.0
5721,5721,148.9
5722,5722,149.8
5723,5723,150.7
5724,5724,151.6
5725,5725,152.5
5726,5726,153.4
5727,5727,154.3
5728,5728,155.2
5729,5729,156.1
5730,5730,157.0
5731,5731,157.9
5732,5732,158.8
5733,5733,159.7
5734,5734,160.6
5735,5735,161.5
5736,5736,162.4
5737,5737,163.3
5738,5738,164.2
5739,5739,165.1
5740,5740,166.0
5741,5741,166.9
5742,5742,167.8
5743,5743,168.7
5744,5744,169.6
5745,5745,170.5
5746,5746,171.4
5747,5747,172.3
5748,5748,173.2
5749,5749,174.1
5750,5750,175.0
5751,5751,175.9
5752,5752,176.8
5753,5753,177.7
5754,5754,178.6
5755,5755,179.5
5756,5756,180.4
5757,5757,181.3
5758,5758,182.2
5759,5759,183.1
5760,5760,184.0
5761,5761,184.9
5762,5762,185.8
5763,5763,186.7
5764,5764,187.6
5765,5765,188.5
5766,5766,189.4
5767,5767,190.3
5768,5768,191.2
5769,5769,192.1
5770,5770,193.0
5771,5771,193.9
5772,5772,194.8
5773,5773,195.7
5774,5774,196.6
5775,5775,197.5
5776,5776,198.4
5777,5777,199.3
5778,5778,200.2
5779,5779,201.1
5780,5780,202.0
5781,5781,202.9
5782,5782,203.8
5783,5783,204.7
5784,5784,205.6
5785,5785,206.5
5786,5786,207.4
5787,5787,208.3
5788,5788,209.2
5789,5789,210.1
5790,5790,211.0
5791,5791,211.9
5792,5792,212.8
5793,5793,213.7
5794,5794,214.6
5795,5795,215.5
5796,5796,216.4
5797,5797,217.3
5798,5798,218.2
5799,5799,219.1
5800,5800,220.0
5801,5801,220.9
5802,5802,221.8
5803,5803,222.7
5804,5804,223.6
5805,5805,224.5
5806,5806,225.4
5807,5807,226.3
5808,5808,227.2
5809,5809,228.1
5810,5810,229.0
5811,5811,229.9
5812,5812,230.8
5813,5813,231.7
5814,5814,232.6
5815,5815,233.5
5816,5816,234.4
5817,5817,235.3
5818,5818,236.2
5819,5819,237.1
5820,5820,238.0
5821,5821,238.9
5822,5822,239.8
5823,5823,240.7
5824,5824,241.6
5825,5825,242.5
5826,5826,243.4
5827,5827,244.3
5828,5828,245.2
5829,5829,246.1
5830,5830,247.0
5831,5831,247.9
5832,5832,248.8
5833,5833,249.7
5834,5834,250.6
5835,5835,251.5
5836,5836,252.4
5837,5837,253.3
5838,5838,254.2
5839,5839,255.1
5840,5840,256.0
5841,5841,256.9
5842,5842,257.8
5843,5843,258.7
5844,5844,259.6
5845,5845,260.5
5846,5846,261.4
5847,5847,262.3
5848,5848,263.2
5849,5849,264.1
5850,5850,265.0
5851,5851,265.9
5852,5852,266.8
5853,5853,267.7
5854,5854,268.6
5855,5855,269.5
5856,5856,270.4
5857,5857,271.3
5858,5858,272.2
5859,5859,273.1
5860,5860,274.0
5861,5861,274.9
5862,5862,275.8
5863,5863,276.7
5864,5864,277.6
5865,5865,278.5
5866,5866,279.4
5867,5867,280.3
5868,5868,281.2
5869,5869,282.1
5870,5870,283.0
5871,5871,283.9
5872,5872,284.8
5873,5873,285.7
5874,5874,286.6
5875,5875,287.5
5876,5876,288.4
5877,5877,289.3
5878,5878,290.2
5879,5879,291.1
5880,5880,292.0
5881,5881,292.9
5882,5882,293.8
5883,5883,294.7
5884,5884,295.6
5885,5885,296.5
5886,5886,297.4
5887,5887,298.3
5888,5888,299.2
5889,5889,300.1
5890,5890,301.0
5891,5891,301.9
5892,5892,302.8
5893,5893,303.7
5894,5894,304.6
5895,5895,305.5
5896,5896,306.4
5897,5897,307.3
5898,5898,308.2
5899,5899,309.1
5900,5900,310.0
5901,5901,310.9
5902,5902,311.8
5903,5903,312.7
5904,5904,313.6
5905,5905,314.5
5906,5906,315.4
5907,5907,316.3
5908,5908,317.2
5909,5909,318.1
5910,5910,319.0
5911,5911,319.9
5912,5912,320.8
5913,5913,321.7
5914,5914,322.6
5915,5915,323.5
5916,5916,324.4
5917,5917,325.3
5918,5918,326.2
5919,5919,327.1
5920,5920,328.0
5921,5921,328.9
5922,5922,329.8
5923,5923,330.7
5924,5924,331.6
5925,5925,332.5
5926,5926,333.4
5927,5927,334.3
5928,5928,335.2
5929,5929,336.1
5930,5930,337.0
5931,5931,337.9
5932,5932,338.8
5933,5933,339.7
5934,5934,340.6
5935,5935,341.5
5936,5936,342.4
5937,5937,343.3
5938,5938,344.2
5939,5939,345.1
5940,5940,346.0
5941,5941,346.9
5942,5942,347.8
5943,5943,348.7
5944,5944,349.6
5945,5945,350.5
5946,5946,351.4
5947,5947,352.3
5948,5948,353.2
5949,5949,354.1
5950,5950,355.0
5951,5951,355.9
5952,5952,356.8
5953,5953,357.7
5954,5954,358.6
5955,5955,359.5
5956,5956,360.4
5957,5957,361.3
5958,5958,362.2
5959,5959,363.1
5960,5960,364.0
5961,5961,364.9
5962,5962,365.8
5963,5963,366.7
5964,5964,367.6
5965,5965,368.5
5966,5966,369.4
5967,5967,370.3
5968,5968,371.2
5969,5969,372.1
5970,5970,373.0
5971,5971,373.9
5972,5972,374.8
5973,5973,375.7
5974,5974,376.6
5975,5975,377.5
5976,5976,378.4
5977,5977,379.3
5978,5978,380.2
5979,5979,381.1
5980,5980,382.0
5981,5981,382.9
5982,5982,383.8
5983,5983,384.7
5984,5984,385.6
5985,5985,386.5
5986,5986,387.4
5987,5987,388.3
5988,5988,389.2
5989,5989,390.1
5990,5990,391.0
5991,5991,391.9
5992,5992,392.8
5993,5993,393.7
5994,5994,394.6
5995,5995,395.5
5996,5996,396.4
5997,5997,397.3
5998,5998,398.2
5999,5999,399.1
6000,6000,40.0
6001,6001,40.9
6002,6002,41.8
6003,6003,42.7
6004,6004,43.6
6005,6005,44.5
6006,6006,45.4
6007,6007,46.3
6008,6008,47.2
6009,6009,48.1
6010,6010,49.0
6011,6011,49.9
6012,6012,50.8
